tconst	averageRating	numVotes
tt0030875	6.2	80
tt0030925	6.2	296
tt0030934	3.9	29
tt0030952	5.8	15
tt0030956	6.3	37
tt0030969	5.7	76
tt0030977	5.7	125
tt0030986	6.5	23
tt0030997	6.6	583
tt0031009	6.8	8
tt0031016	6.8	7
tt0031026	2.2	36
tt0031102	6.7	874
tt0031104	6.3	876
tt0031127	5.4	173
tt0031157	5.9	119
tt0031173	6.7	2281
tt0031181	6.2	14
tt0031187	5.7	20
tt0031192	5.7	427
tt0031214	5.3	123
tt0031220	6.4	31
tt0031221	6.7	39
tt0031224	6.1	78
tt0031232	6.1	62
tt0031234	6.4	179
tt0031255	5.5	26
tt0031273	5.8	75
tt0031275	4.4	8
tt0031314	7.1	2423
tt0031330	5.8	32
tt0031363	6.5	31
tt0031375	5.7	15
tt0031406	5.0	176
tt0031411	5.9	17
tt0031419	6.4	122
tt0031443	3.4	20
tt0031455	7.8	12748
tt0031462	5.7	29
tt0031471	7.0	23
tt0031482	5.6	259
tt0031494	4.3	25
tt0031500	6.8	3548
tt0031533	5.8	251
tt0031534	6.3	314
tt0031562	5.7	58
tt0031569	6.3	9
tt0031591	7.1	58
tt0031617	5.6	140
tt0031619	7.0	2027
tt0031620	6.0	208
tt0031628	3.3	31
tt0031630	6.3	208
tt0031647	7.8	5899
tt0031653	7.2	7
tt0031654	6.3	126
tt0031668	4.8	233
tt0031675	7.2	23
tt0031690	5.3	99
tt0031705	6.1	89
tt0031722	5.7	462
tt0031739	5.1	13
tt0031750	7.4	4138
tt0031764	6.0	77
tt0031785	6.5	19
tt0031800	6.9	428
tt0031831	6.5	1155
tt0031849	5.8	25
tt0031863	6.1	223
tt0031870	5.7	36
tt0031871	6.0	23
tt0031886	5.7	108
tt0031902	4.4	36
tt0031927	5.0	63
tt0031946	6.3	294
tt0031950	6.6	333
tt0031952	6.6	31
tt0031963	7.1	25
tt0031983	6.9	2868
tt0031993	5.8	19
tt0031994	5.4	11
tt0031995	6.4	1034
tt0031996	6.1	243
tt0032005	4.9	66
tt0032014	6.0	73
tt0032017	6.0	275
tt0032023	7.0	524
tt0032032	5.4	455
tt0032037	5.7	135
tt0032049	6.6	2322
tt0032089	6.1	14
tt0032105	7.4	135
tt0032128	6.2	258
tt0032160	5.2	18
tt0032186	7.9	1585
tt0032215	4.7	2159
tt0032223	5.9	32
tt0032225	6.0	247
tt0032240	5.5	14
tt0032274	6.0	144
tt0032289	6.9	382
tt0032324	7.0	1812
tt0032325	7.1	1568
tt0032333	6.1	216
tt0032367	6.5	59
tt0032424	6.2	479
tt0032428	5.5	307
tt0032436	6.2	15
tt0032458	6.2	185
tt0032509	6.3	103
tt0032521	5.9	287
tt0032526	6.1	15
tt0032529	6.2	60
tt0032566	6.3	433
tt0032568	5.0	72
tt0032586	6.4	14
tt0032587	6.1	128
tt0032590	6.8	91
tt0032599	7.8	65372
tt0032617	7.4	3963
tt0032648	7.9	14
tt0032668	5.5	189
tt0032679	5.0	84
tt0032693	6.0	80
tt0032701	7.5	15168
tt0032704	5.4	19
tt0032705	5.9	29
tt0032731	6.3	44
tt0032733	6.5	1149
tt0032750	6.0	163
tt0032774	6.3	93
tt0032777	7.0	12
tt0032784	5.3	37
tt0032801	7.3	90
tt0032806	6.4	97
tt0032821	4.8	61
tt0032833	5.4	121
tt0032834	6.6	75
tt0032835	5.6	35
tt0032847	5.2	244
tt0032923	5.4	60
tt0032925	5.7	131
tt0032944	5.1	20
tt0032961	6.7	172
tt0032966	5.9	33
tt0032994	3.7	33
tt0033009	6.3	87
tt0033017	6.5	227
tt0033031	6.3	198
tt0033033	5.6	35
tt0033056	4.3	220
tt0033063	5.4	23
tt0033073	6.8	36
tt0033089	7.5	15
tt0033094	5.8	145
tt0033109	7.2	9
tt0033110	6.8	2046
tt0033117	5.9	1459
tt0033122	6.1	314
tt0033143	6.6	52
tt0033153	6.8	1164
tt0033174	6.4	1760
tt0033175	6.7	1532
tt0033207	7.4	57
tt0033253	7.3	7164
tt0033275	6.0	202
tt0033287	5.5	192
tt0033289	6.8	1327
tt0033332	5.8	224
tt0033334	6.4	13
tt0033335	4.9	21
tt0033343	7.0	83
tt0033350	5.4	28
tt0033378	6.4	280
tt0033387	6.0	55
tt0033393	6.4	77
tt0033398	6.7	369
tt0033407	6.9	2425
tt0033416	6.6	41
tt0033497	5.5	88
tt0033505	5.8	140
tt0033512	6.4	610
tt0033548	5.7	42
tt0033560	5.6	159
tt0033572	5.8	207
tt0033601	6.1	75
tt0033613	5.4	548
tt0033661	6.7	637
tt0033663	6.7	374
tt0033675	6.0	145
tt0033679	4.2	17
tt0033684	6.4	16
tt0033722	7.3	2934
tt0033750	6.2	194
tt0033757	6.7	314
tt0033759	5.4	124
tt0033766	7.6	2003
tt0033780	6.2	540
tt0033783	4.7	46
tt0033803	6.4	1242
tt0033809	7.4	359
tt0033814	5.2	178
tt0033820	5.4	55
tt0033832	6.7	989
tt0033843	5.7	39
tt0033849	6.3	438
tt0033857	4.0	8
tt0033889	7.2	268
tt0033902	6.6	1304
tt0033924	6.5	95
tt0033930	5.9	45
tt0033932	5.6	481
tt0033946	6.3	44
tt0033979	5.8	10
tt0033995	7.6	58
tt0034011	6.3	237
tt0034019	7.3	25
tt0034056	5.2	92
tt0034065	5.8	309
tt0034068	7.1	16
tt0034073	7.4	35
tt0034084	4.6	19
tt0034102	6.6	122
tt0034108	5.6	62
tt0034142	7.1	66
tt0034153	5.4	10
tt0034179	6.4	113
tt0034228	4.8	18
tt0034243	5.5	259
tt0034276	5.9	141
tt0034293	6.8	42
tt0034384	6.7	3441
tt0034389	6.6	1143
tt0034393	6.3	128
tt0034403	5.9	63
tt0034404	4.1	29
tt0034421	7.2	21
tt0034463	5.5	43
tt0034469	4.9	177
tt0034477	6.1	99
tt0034480	5.7	128
tt0034505	5.8	137
tt0034529	4.4	30
tt0034537	6.1	91
tt0034541	6.3	95
tt0034548	6.3	29
tt0034572	6.2	58
tt0034584	6.5	55
tt0034633	5.0	48
tt0034638	5.8	199
tt0034640	6.1	92
tt0034694	7.2	3208
tt0034707	5.8	281
tt0034716	6.4	1257
tt0034725	6.9	30
tt0034745	6.2	268
tt0034754	4.9	210
tt0034769	6.6	15
tt0034772	2.5	28
tt0034789	6.7	62
tt0034796	5.8	70
tt0034813	6.9	101
tt0034815	6.2	260
tt0034821	4.7	63
tt0034839	6.1	37
tt0034854	4.0	141
tt0034878	5.4	49
tt0034886	5.7	227
tt0034910	6.6	27
tt0034918	5.8	58
tt0034946	7.5	5211
tt0034958	6.0	69
tt0034969	4.3	35
tt0034999	6.6	24
tt0035007	5.3	618
tt0035009	3.6	2000
tt0035024	5.2	28
tt0035030	5.9	18
tt0035053	6.9	20
tt0035076	5.4	24
tt0035090	6.7	31
tt0035126	5.9	101
tt0035150	6.4	192
tt0035157	6.8	1187
tt0035163	6.8	12
tt0035170	5.9	595
tt0035186	7.1	80
tt0035191	5.6	314
tt0035211	7.6	12445
tt0035213	6.3	50
tt0035231	6.0	66
tt0035232	7.0	48
tt0035282	5.9	139
tt0035301	5.4	476
tt0035336	6.5	113
tt0035338	5.8	173
tt0035365	6.5	41
tt0035389	7.0	36
tt0035448	5.0	84
tt0035452	6.3	278
tt0035461	6.3	52
tt0035470	4.3	62
tt0035488	6.3	31
tt0035530	6.6	2378
tt0035533	6.0	137
tt0035563	7.1	15
tt0035573	4.3	234
tt0035574	5.6	200
tt0035581	5.5	49
tt0035582	6.1	264
tt0035591	2.7	24
tt0035598	8.0	8
tt0035616	7.0	4002
tt0035659	6.4	1736
tt0035713	5.4	1098
tt0035732	5.4	37
tt0035742	6.5	479
tt0035757	6.5	610
tt0035767	6.3	418
tt0035800	6.3	1345
tt0035807	7.2	387
tt0035855	6.4	976
tt0035857	5.8	88
tt0035875	5.7	20
tt0035898	4.3	14
tt0035901	6.3	42
tt0035908	5.2	111
tt0035925	5.7	19
tt0035946	6.2	11
tt0035963	8.8	11
tt0035980	6.1	1162
tt0036016	6.3	287
tt0036018	7.2	13
tt0036019	7.1	18
tt0036028	4.6	40
tt0036046	4.6	381
tt0036048	6.7	48
tt0036086	5.0	75
tt0036091	5.5	262
tt0036137	7.6	7
tt0036147	5.2	25
tt0036167	7.8	121
tt0036183	5.6	125
tt0036200	6.8	54
tt0036210	7.4	350
tt0036223	5.8	7
tt0036230	7.4	3985
tt0036242	6.5	45
tt0036275	6.8	1315
tt0036289	5.8	82
tt0036300	5.4	31
tt0036305	7.0	18
tt0036318	5.6	13
tt0036333	7.4	65
tt0036348	6.9	5409
tt0036358	6.1	17
tt0036364	6.6	45
tt0036397	5.3	393
tt0036410	5.7	23
tt0036420	6.3	29
tt0036424	5.8	59
tt0036433	5.7	266
tt0036451	5.9	134
tt0036511	8.0	9
tt0036519	6.3	31
tt0036523	5.6	116
tt0036545	5.9	114
tt0036572	6.6	143
tt0036587	6.4	35
tt0036593	5.0	22
tt0036600	6.2	229
tt0036605	5.3	42
tt0036607	6.0	95
tt0036613	7.9	76695
tt0036620	6.9	12
tt0036625	6.2	223
tt0036636	5.3	536
tt0036649	8.2	17
tt0036663	5.1	37
tt0036667	6.2	416
tt0036711	6.5	1743
tt0036728	4.8	130
tt0036737	5.8	92
tt0036741	5.4	420
tt0036746	8.2	12
tt0036748	6.1	1478
tt0036759	6.6	12
tt0036786	6.3	73
tt0036794	6.1	248
tt0036802	5.5	13
tt0036813	7.4	47
tt0036815	6.5	63
tt0036820	5.4	137
tt0036822	6.1	49
tt0036826	5.6	8
tt0036832	5.8	520
tt0036870	4.9	180
tt0036885	8.1	16
tt0036886	6.2	1097
tt0036893	6.6	27
tt0036908	8.0	104
tt0036916	7.3	34
tt0036918	7.0	52
tt0036940	7.1	2646
tt0036958	7.9	13
tt0036963	5.6	37
tt0036986	3.4	34
tt0036987	4.2	23
tt0036996	5.1	12
tt0037001	5.3	445
tt0037010	6.5	34
tt0037032	5.4	9
tt0037051	5.9	416
tt0037055	7.2	4226
tt0037059	7.5	29446
tt0037072	4.9	49
tt0037081	6.3	281
tt0037086	6.8	46
tt0037118	4.9	61
tt0037141	4.6	22
tt0037146	6.0	87
tt0037150	6.1	1145
tt0037165	6.2	69
tt0037174	7.7	16
tt0037243	6.4	89
tt0037269	5.9	50
tt0037282	6.2	30
tt0037298	6.2	96
tt0037315	5.6	185
tt0037316	6.6	1160
tt0037320	6.7	65
tt0037348	7.5	31
tt0037353	6.8	92
tt0037362	5.9	150
tt0037395	6.5	13
tt0037408	6.6	957
tt0037432	6.3	17
tt0037438	5.4	291
tt0037454	5.9	28
tt0037491	6.4	199
tt0037492	6.3	2446
tt0037499	5.2	17
tt0037521	6.6	21
tt0037541	5.7	111
tt0037544	4.9	25
tt0037553	6.4	390
tt0037567	7.2	117
tt0037578	6.2	256
tt0037589	6.8	123
tt0037591	5.7	27
tt0037623	6.5	115
tt0037644	6.5	2244
tt0037663	6.5	43
tt0037678	5.9	1224
tt0037705	6.8	126
tt0037725	5.7	90
tt0037772	5.9	51
tt0037818	5.8	21
tt0037838	5.8	191
tt0037839	6.6	47
tt0037843	6.4	619
tt0037852	4.8	64
tt0037856	5.3	17
tt0037858	5.9	479
tt0037886	6.1	28
tt0037897	4.5	25
tt0037903	5.8	127
tt0037974	6.2	21
tt0037978	4.9	20
tt0038054	6.4	37
tt0038068	6.7	39
tt0038101	6.5	102
tt0038102	6.4	28
tt0038103	5.1	72
tt0038110	6.0	225
tt0038120	7.2	3985
tt0038125	5.4	248
tt0038132	7.8	20
tt0038160	7.2	9681
tt0038183	5.7	25
tt0038238	7.3	1715
tt0038243	5.6	309
tt0038269	5.6	27
tt0038284	6.2	1400
tt0038300	6.8	3275
tt0038334	7.0	1366
tt0038347	5.0	279
tt0038354	6.3	312
tt0038383	5.9	559
tt0038391	5.3	9
tt0038409	6.4	2879
tt0038432	4.7	30
tt0038434	6.0	623
tt0038451	6.3	78
tt0038482	7.5	465
tt0038512	6.7	98
tt0038523	5.9	42
tt0038536	6.3	106
tt0038596	6.4	42
tt0038603	6.2	39
tt0038606	6.0	560
tt0038688	6.7	259
tt0038696	6.3	22
tt0038703	6.1	220
tt0038704	5.9	822
tt0038714	6.4	296
tt0038726	5.5	13
tt0038739	6.3	281
tt0038742	4.1	21
tt0038749	6.0	25
tt0038756	7.1	54
tt0038762	7.7	27035
tt0038764	6.4	553
tt0038768	5.9	165
tt0038773	6.7	1370
tt0038824	7.9	2727
tt0038826	6.7	297
tt0038832	6.0	148
tt0038837	6.0	140
tt0038852	6.1	174
tt0038870	7.0	241
tt0038872	6.1	13
tt0038874	6.6	47
tt0038882	7.4	50
tt0038891	6.5	203
tt0038922	6.3	522
tt0038930	6.6	29
tt0038932	6.5	16
tt0038952	5.1	23
tt0039000	6.5	1092
tt0039004	6.8	643
tt0039016	6.1	36
tt0039035	6.3	2829
tt0039042	5.9	68
tt0039049	6.2	20
tt0039050	5.9	173
tt0039052	6.4	93
tt0039082	6.4	1345
tt0039101	5.5	1402
tt0039108	6.4	96
tt0039123	7.9	236
tt0039129	4.3	17
tt0039154	7.3	470
tt0039173	5.8	47
tt0039179	5.8	102
tt0039181	5.3	104
tt0039197	6.5	221
tt0039204	7.6	5568
tt0039216	6.0	369
tt0039218	5.9	100
tt0039223	4.2	54
tt0039262	5.8	695
tt0039285	6.2	21
tt0039292	5.7	125
tt0039298	5.5	129
tt0039305	7.0	9386
tt0039313	6.7	2706
tt0039365	5.6	682
tt0039406	6.7	146
tt0039423	7.2	786
tt0039451	5.3	174
tt0039483	6.6	209
tt0039489	5.8	20
tt0039490	7.2	380
tt0039504	7.0	1173
tt0039510	4.9	47
tt0039527	6.6	8
tt0039529	5.9	291
tt0039531	6.6	539
tt0039566	7.1	6684
tt0039574	6.1	541
tt0039581	6.5	2216
tt0039600	6.3	307
tt0039603	7.3	26
tt0039619	6.3	519
tt0039632	7.0	1098
tt0039645	6.7	3998
tt0039658	5.0	246
tt0039701	5.7	207
tt0039759	5.8	169
tt0039764	5.7	140
tt0039768	7.2	3602
tt0039816	5.8	227
tt0039819	6.4	521
tt0039830	5.4	12
tt0039840	6.3	1770
tt0039851	4.8	22
tt0039855	6.0	42
tt0039861	6.0	238
tt0039886	6.5	40
tt0039899	6.2	117
tt0039918	6.3	22
tt0039925	6.6	87
tt0039942	5.5	63
tt0039946	5.5	15
tt0039975	6.8	363
tt0039980	6.8	14
tt0040016	7.3	216
tt0040028	6.5	25
tt0040034	6.9	161
tt0040071	6.8	1151
tt0040083	5.6	17
tt0040094	6.3	131
tt0040109	6.3	2016
tt0040110	7.7	25
tt0040154	5.8	282
tt0040155	6.8	3781
tt0040159	6.3	378
tt0040160	7.6	10190
tt0040176	6.0	147
tt0040177	6.6	14
tt0040178	6.5	1315
tt0040180	7.2	41
tt0040188	3.9	23
tt0040191	6.5	43
tt0040195	7.8	8
tt0040214	6.0	622
tt0040225	7.2	48
tt0040237	5.7	220
tt0040239	5.3	70
tt0040254	4.9	325
tt0040256	5.9	29
tt0040266	6.0	82
tt0040271	6.5	1507
tt0040277	7.1	63
tt0040297	6.0	41
tt0040300	7.2	156
tt0040317	6.0	1996
tt0040353	6.2	1051
tt0040355	6.6	264
tt0040367	7.3	8953
tt0040369	7.4	20474
tt0040379	6.8	677
tt0040388	5.5	137
tt0040406	5.0	12
tt0040426	5.9	101
tt0040434	6.6	87
tt0040436	5.4	19
tt0040465	6.6	213
tt0040476	5.4	42
tt0040477	5.9	339
tt0040479	4.7	101
tt0040485	3.0	19
tt0040488	8.3	24
tt0040507	6.0	277
tt0040528	3.4	22
tt0040555	5.9	206
tt0040580	6.1	7368
tt0040586	6.4	146
tt0040590	6.1	413
tt0040614	6.3	1518
tt0040637	6.2	70
tt0040651	6.1	428
tt0040664	5.7	913
tt0040726	6.4	466
tt0040765	7.8	5116
tt0040767	6.7	451
tt0040768	6.2	60
tt0040793	6.5	177
tt0040827	5.5	63
tt0040834	7.2	4438
tt0040851	5.3	121
tt0040859	7.4	169
tt0040931	5.5	66
tt0040937	5.9	26
tt0040970	7.6	1945
tt0040974	6.6	1881
tt0041015	7.9	69
tt0041016	7.2	15
tt0041023	7.4	104
tt0041030	7.6	419
tt0041034	5.3	22
tt0041053	6.9	33
tt0041060	6.9	42
tt0041069	6.6	31
tt0041085	6.7	4362
tt0041144	6.6	413
tt0041182	6.4	1556
tt0041196	5.4	375
tt0041204	6.1	315
tt0041208	6.1	153
tt0041224	5.7	12
tt0041243	6.3	518
tt0041253	7.2	3351
tt0041268	7.4	10113
tt0041280	6.6	65
tt0041283	5.1	97
tt0041291	6.7	69
tt0041300	6.8	519
tt0041311	6.1	166
tt0041345	5.4	39
tt0041385	6.9	36
tt0041405	6.5	129
tt0041439	5.7	80
tt0041455	5.3	227
tt0041469	6.7	706
tt0041476	5.8	56
tt0041485	7.0	29
tt0041487	7.3	4375
tt0041515	6.3	2067
tt0041516	7.1	23
tt0041530	6.5	754
tt0041559	6.3	35
tt0041572	6.6	1133
tt0041577	6.4	114
tt0041600	7.0	599
tt0041603	6.5	93
tt0041604	5.8	3202
tt0041609	6.8	149
tt0041613	6.7	1547
tt0041627	6.0	338
tt0041641	6.2	142
tt0041647	5.8	250
tt0041650	7.0	5994
tt0041651	5.4	46
tt0041654	5.9	82
tt0041658	7.1	23
tt0041669	5.5	159
tt0041687	6.3	1873
tt0041694	7.4	3091
tt0041725	7.9	422
tt0041735	7.2	3236
tt0041746	7.2	3588
tt0041768	5.7	38
tt0041789	5.2	57
tt0041814	5.4	40
tt0041841	7.0	11803
tt0041848	7.5	37
tt0041849	5.9	21
tt0041862	7.1	14
tt0041865	4.4	526
tt0041903	6.5	80
tt0041911	6.7	441
tt0041929	6.6	823
tt0041976	5.3	139
tt0041983	6.4	1964
tt0041991	6.5	45
tt0042010	6.3	31
tt0042016	6.9	17
tt0042039	6.7	5008
tt0042046	7.4	5154
tt0042061	5.2	240
tt0042069	6.4	75
tt0042093	7.1	668
tt0042104	7.0	18
tt0042125	6.4	15
tt0042144	7.4	46
tt0042152	6.7	24
tt0042176	6.8	2266
tt0042189	6.2	901
tt0042230	5.9	354
tt0042240	6.2	28
tt0042241	4.8	22
tt0042265	6.8	2728
tt0042271	6.5	24
tt0042272	6.0	30
tt0042285	6.7	1537
tt0042286	7.1	10140
tt0042287	6.1	719
tt0042299	6.3	150
tt0042332	7.3	180160
tt0042352	6.7	2014
tt0042362	5.5	88
tt0042385	5.0	30
tt0042395	7.2	2037
tt0042407	5.4	47
tt0042415	6.0	20
tt0042426	6.0	390
tt0042428	6.3	975
tt0042449	6.7	599
tt0042491	6.9	12
tt0042499	7.5	101
tt0042500	6.2	14
tt0042519	7.0	250
tt0042534	6.5	531
tt0042559	6.4	8
tt0042582	6.5	1113
tt0042587	5.1	104
tt0042588	6.1	526
tt0042604	6.7	148
tt0042619	7.7	13131
tt0042632	5.7	163
tt0042638	6.3	851
tt0042648	7.1	2637
tt0042656	4.3	40
tt0042658	7.0	34
tt0042671	7.8	44
tt0042678	6.1	87
tt0042686	5.6	263
tt0042688	6.3	195
tt0042693	6.3	367
tt0042741	6.4	22
tt0042743	6.9	15
tt0042744	6.1	1415
tt0042767	6.1	591
tt0042774	6.7	18
tt0042783	6.3	846
tt0042802	4.6	79
tt0042808	6.0	64
tt0042825	6.1	845
tt0042830	6.1	319
tt0042839	7.0	20
tt0042845	4.4	38
tt0042846	7.2	59
tt0042874	2.6	954
tt0042887	5.2	18
tt0042895	7.0	18456
tt0042909	5.0	64
tt0042914	6.1	292
tt0042953	7.1	912
tt0042957	6.6	277
tt0042977	6.7	123
tt0042998	7.4	2617
tt0043003	6.0	194
tt0043025	5.6	683
tt0043027	6.1	1137
tt0043030	6.5	2265
tt0043035	4.5	104
tt0043058	6.3	264
tt0043067	6.9	9980
tt0043068	6.1	44
tt0043069	6.0	253
tt0043072	5.7	539
tt0043077	4.0	10
tt0043105	5.9	43
tt0043121	6.4	525
tt0043151	5.5	53
tt0043154	6.3	408
tt0043163	6.2	69
tt0043192	8.0	251
tt0043222	8.5	11
tt0043271	6.8	118
tt0043272	6.1	330
tt0043279	5.8	33
tt0043289	4.9	15
tt0043305	5.8	42
tt0043313	8.1	10113
tt0043332	7.7	5740
tt0043370	5.7	296
tt0043407	7.2	394
tt0043409	6.5	1126
tt0043430	5.9	47
tt0043441	6.2	83
tt0043458	7.2	1261
tt0043460	6.8	77
tt0043469	6.3	2470
tt0043474	7.1	39
tt0043482	5.8	471
tt0043483	6.1	35
tt0043491	4.3	90
tt0043492	7.1	33
tt0043499	6.4	201
tt0043518	6.0	22
tt0043520	6.6	218
tt0043522	5.5	161
tt0043545	5.1	1444
tt0043549	6.4	82
tt0043557	6.2	856
tt0043570	5.4	317
tt0043591	5.6	290
tt0043619	6.2	731
tt0043622	7.5	205
tt0043658	6.2	400
tt0043673	6.3	96
tt0043678	6.2	362
tt0043681	7.2	117
tt0043701	5.4	69
tt0043711	7.1	108
tt0043725	5.9	680
tt0043739	4.8	33
tt0043773	4.9	62
tt0043778	5.7	3240
tt0043787	5.9	252
tt0043810	6.3	137
tt0043815	6.1	19
tt0043818	5.9	267
tt0043823	6.6	75
tt0043825	7.2	749
tt0043828	6.1	1246
tt0043841	5.5	11
tt0043844	7.1	131
tt0043848	6.3	309
tt0043853	6.3	95
tt0043863	5.5	45
tt0043872	7.9	14
tt0043877	6.1	86
tt0043885	6.5	1863
tt0043891	5.9	199
tt0043896	5.8	284
tt0043967	6.8	868
tt0043975	5.7	193
tt0044003	7.5	31
tt0044024	6.2	129
tt0044029	6.8	139
tt0044041	6.0	66
tt0044044	4.7	43
tt0044110	6.0	1219
tt0044112	6.4	760
tt0044116	6.1	110
tt0044121	7.1	35060
tt0044144	6.2	248
tt0044155	6.2	241
tt0044175	6.4	33
tt0044177	5.7	374
tt0044187	5.5	17
tt0044192	6.4	378
tt0044209	6.0	770
tt0044210	6.9	118
tt0044211	6.3	125
tt0044223	7.0	847
tt0044228	4.7	10
tt0044229	8.1	1419
tt0044238	7.4	77
tt0044272	8.4	538
tt0044282	7.1	62
tt0044355	6.0	1120
tt0044369	5.7	267
tt0044382	6.1	546
tt0044399	6.4	756
tt0044407	6.0	13
tt0044420	5.7	1927
tt0044435	5.4	214
tt0044439	7.0	50
tt0044462	4.6	465
tt0044469	5.1	15
tt0044486	7.3	2827
tt0044488	6.4	1241
tt0044502	7.0	7800
tt0044503	6.5	552
tt0044504	6.1	277
tt0044543	5.8	350
tt0044547	6.2	595
tt0044583	5.3	59
tt0044601	6.1	106
tt0044608	5.8	408
tt0044614	5.8	180
tt0044658	6.3	815
tt0044665	5.6	605
tt0044683	6.7	1874
tt0044691	7.0	57
tt0044693	6.8	24
tt0044715	5.8	214
tt0044716	7.2	2199
tt0044730	6.9	51
tt0044744	7.4	6590
tt0044754	5.7	202
tt0044758	6.6	388
tt0044765	5.7	431
tt0044779	5.6	7
tt0044795	5.9	174
tt0044805	6.9	11
tt0044830	6.4	196
tt0044845	4.5	13
tt0044867	7.4	10
tt0044873	6.2	24
tt0044883	7.5	488
tt0044890	6.7	48
tt0044910	5.4	28
tt0044919	5.6	565
tt0044936	5.2	548
tt0044940	6.5	422
tt0044945	5.9	17
tt0044949	8.0	34
tt0044985	6.9	171
tt0044988	5.2	173
tt0044995	5.6	82
tt0045006	5.4	127
tt0045027	4.0	318
tt0045039	6.2	1738
tt0045047	6.7	165
tt0045061	7.7	44097
tt0045091	6.3	875
tt0045092	6.4	358
tt0045098	7.8	909
tt0045099	5.6	33
tt0045101	5.6	32
tt0045109	6.6	1856
tt0045112	8.1	7945
tt0045119	6.0	336
tt0045142	6.6	42
tt0045182	5.6	33
tt0045191	6.0	980
tt0045192	6.7	1710
tt0045195	4.2	6
tt0045197	6.5	2542
tt0045210	7.8	8
tt0045218	5.7	171
tt0045219	5.8	50
tt0045237	5.8	128
tt0045241	5.1	63
tt0045242	7.3	90
tt0045248	6.5	399
tt0045252	5.8	32
tt0045257	5.2	183
tt0045274	8.2	29456
tt0045275	4.7	79
tt0045282	3.7	308
tt0045283	6.9	2663
tt0045297	4.7	13
tt0045300	5.9	284
tt0045301	5.8	116
tt0045304	6.6	55
tt0045320	6.7	20
tt0045321	5.8	19
tt0045333	6.7	1544
tt0045337	6.0	75
tt0045342	5.9	27
tt0045345	5.7	253
tt0045353	5.3	12
tt0045410	7.1	1341
tt0045415	6.7	45
tt0045434	6.8	36
tt0045447	8.2	595
tt0045465	7.4	3660
tt0045471	6.4	1579
tt0045472	5.4	60
tt0045491	4.9	226
tt0045493	3.5	12
tt0045512	5.6	718
tt0045513	6.5	860
tt0045540	6.9	59
tt0045553	4.5	160
tt0045555	7.9	30909
tt0045563	6.4	1274
tt0045565	4.6	9
tt0045600	5.7	17
tt0045617	5.9	159
tt0045633	6.3	337
tt0045644	5.7	429
tt0045651	5.6	53
tt0045671	4.6	67
tt0045693	8.3	2372
tt0045714	4.7	106
tt0045718	6.2	844
tt0045730	5.9	318
tt0045735	6.7	469
tt0045743	5.8	428
tt0045762	7.5	75
tt0045765	5.3	206
tt0045795	6.4	11
tt0045815	6.4	321
tt0045821	6.4	134
tt0045825	6.5	578
tt0045827	5.9	367
tt0045836	6.7	56
tt0045845	5.8	402
tt0045865	4.7	7
tt0045873	5.7	188
tt0045876	6.1	1507
tt0045880	7.3	194
tt0045914	5.9	39
tt0045923	4.0	16
tt0045961	6.3	941
tt0045964	6.0	46
tt0045967	5.3	52
tt0046001	5.6	768
tt0046009	6.6	594
tt0046015	7.5	12
tt0046026	5.8	2068
tt0046028	3.9	12
tt0046039	5.9	92
tt0046047	5.7	66
tt0046054	6.4	1842
tt0046071	3.9	77
tt0046076	5.9	1790
tt0046084	5.7	25
tt0046130	5.6	429
tt0046131	5.4	13
tt0046143	6.4	675
tt0046161	5.9	829
tt0046200	5.4	68
tt0046213	3.4	1443
tt0046217	3.3	13
tt0046225	3.4	85
tt0046246	6.3	689
tt0046248	3.0	5628
tt0046269	5.8	2364
tt0046278	4.8	6
tt0046293	7.3	14
tt0046304	8.2	489
tt0046376	6.3	12
tt0046389	6.4	153
tt0046425	6.5	2234
tt0046434	7.1	178
tt0046450	5.8	189
tt0046459	6.3	33
tt0046462	4.8	249
tt0046465	5.3	272
tt0046468	7.1	368
tt0046507	6.1	21
tt0046508	7.1	29
tt0046521	7.8	21960
tt0046527	4.6	9
tt0046551	5.8	238
tt0046555	5.6	11
tt0046585	7.6	177
tt0046588	7.1	346
tt0046606	8.0	59
tt0046619	6.1	33
tt0046634	7.2	59
tt0046639	5.6	252
tt0046646	6.5	16
tt0046671	6.9	460
tt0046674	7.0	227
tt0046686	7.9	93
tt0046694	6.3	27
tt0046729	5.4	386
tt0046731	5.4	815
tt0046734	5.4	43
tt0046754	6.9	13479
tt0046761	6.4	236
tt0046774	5.3	211
tt0046815	4.2	12
tt0046840	6.4	41
tt0046885	6.3	735
tt0046909	6.1	30
tt0046918	4.8	26
tt0046936	6.3	1216
tt0046949	6.5	4674
tt0046951	6.3	2839
tt0046960	5.8	79
tt0046966	5.0	81
tt0046977	2.5	2043
tt0046979	5.1	287
tt0046994	6.0	567
tt0047002	6.7	174
tt0047008	6.8	93
tt0047054	6.5	34
tt0047057	5.3	179
tt0047058	7.0	35
tt0047071	6.2	9
tt0047079	5.4	82
tt0047094	7.7	9372
tt0047102	5.9	263
tt0047116	7.1	55
tt0047121	5.0	102
tt0047135	6.0	464
tt0047145	6.3	61
tt0047146	5.6	168
tt0047168	7.4	12
tt0047192	6.7	479
tt0047195	6.8	353
tt0047197	6.8	716
tt0047214	7.1	14
tt0047225	6.0	256
tt0047238	7.6	2165
tt0047239	5.9	12
tt0047251	7.4	28
tt0047260	5.7	12
tt0047269	9.2	11
